text	label
Copped both these in the mail today, $50 for both!. Two of my Top5 shoes of ALL TIME!. Air Flight 90’s &amp; Air Force… https://t.co/ca3K7SjjI9Go BUY my album or Listen to it on iTunes or Spotify. Kokane &amp; Clint Dogg go get it!. https://t.co/HF87i5IVHo @ New… https://t.co/zBOifChJqxJust posted a photo @ Newcastle, New South Wales https://t.co/2lzgXYgN4YFound this in the cupboard today. @ Newcastle, New South Wales https://t.co/00FtPZdjnwMy Jordan Point Lane. @ Newcastle, New South Wales https://t.co/AWfE3kD7y3My new Converse. @ Newcastle, New South Wales https://t.co/ODqqNGJC2WI’m going down Point Lane, does anybody need anything?. @ Newcastle, New South Wales https://t.co/K8UQqwo79U	0
160286108063741620539599895633	-1
Управо објављује видео запис @ Belgrade Serbia https://t.co/f4nlyEbaUI	3
#newcarpets make such a difference photos w logo r the old #carpets https://t.co/Y3MWF5lRJg (at @TritiumAus in Mura… https://t.co/GWGn6DloYELuis our #handyman made such a difference to the deck of https://t.co/Y3MWF5lRJg (@ Murarrie in Murarrie, Queenslan… https://t.co/Ybnq74zc5GNew to sale market https://t.co/pqDGB18fpi (@ Caboolture w/ @gillandlinda @ljgilland @debellogilland @aadebello… https://t.co/G5CK0KANzdI've just posted a new blog: MURRARIE PROPERTY INVESTOR TESTIMONIAL 11 9 21 Slomo https://t.co/ajPI7QvyL1 (at… https://t.co/FI9TOSlA8j#mondaymotivation ❤️✅✔️💃🙏👍 (@ LJ Gilland Real Estate Pty Ltd w/ @ljgilland @debellogilland @gillandlinda @aadebello… https://t.co/5Ei0R6oB6YJust posted a photo @ LJ Gilland Real Estate Group https://t.co/NBL1X7X4abhttps://t.co/pqDGB18fpi (@ Caboolture in Caboolture, QLD w/ @gillandlinda @aadebello @lindajdebello @debello_linda… https://t.co/0vZzQUyxStJust posted a photo @ LJ Gilland Real Estate Group https://t.co/LF4rZv2mqjOpen home now https://t.co/FXnrpXMfDA (@ Greenslopes in Greenslopes, QLD w/ @ljgilland @debellogilland… https://t.co/aGnpZuD0zy#ljgrealestate #propertymanagement #property #propertyinvestment #sales #yield #schoolcatchment… https://t.co/WVeNQG8dh2I'm at North Lakes in North Lakes, QLD w/ @gillandlinda @aadebello @lindajdebello @debello_linda @_gilland… https://t.co/mjsEfWJG6phttps://t.co/bIiRufLuQl (@ North Lakes in North Lakes, QLD w/ @ljgilland @debellogilland @aadebello @lindajdebello… https://t.co/V2gKAzvUNF	4
Airradio playlist on spotify..over 7000 Australian songs....tune in.... @ Melbourne, Victoria, Australia https://t.co/CN9z4Nc2lS	3
"Edge painted business cards on @ballanddoggett Rives Design.

#edgepainting #edgepaintedcards #businesscards… https://t.co/L3KE01n5xv"	4
"Father’s Day in a nutshell 
@vino_with_micha 
@houseofarras 
 @yarraburnwines 
@wendouree
@maverick
#wine… https://t.co/VtET8onrBnJust posted a photo @ Adelaide, South Australia https://t.co/nHbNXoM2V6Sipping.

@cognaccroizet 
@vino_with_micha 
#cognac 
#cognaccroizet 
#mondaymood 
#grandechampagne… https://t.co/3LGxDGmVvRJust posted a photo @ Adelaide, South Australia https://t.co/rpnn94lEXQJust posted a photo @ Adelaide, South Australia https://t.co/v5bkvAJnhwJust posted a photo @ Adelaide, South Australia https://t.co/doLZ5GWeE4Just posted a photo @ Adelaide, South Australia https://t.co/MsLwJTovq2Just posted a photo @ Adelaide, South Australia https://t.co/2mVniVJTtaRakia connecting people.
@manastirka 
@fonseca_cigars 
#rakija #rakijaconnectingpeople #rakijachildren #serbian… https://t.co/zDGw9cZsjS"	7
New camera, who dis? #catsofinstagram #nikon #bokeh @ Adelaide, South Australia https://t.co/vg4sVm8jQcWent to #innesnationalpark to shoot some #astrophotography but didn't expect the moon to cause such interference. T… https://t.co/3Oinx4ZmNk	7
Drinking a School Day IPA by Macalister Brewing Company @ Macalister Brewing Co. — https://t.co/VqjrtvMNqP	5
"BALAYAGE done right! Are you excited to get your appointment soon?🤞🏻⁠⁠
⁠⁠
⁠⁠
 #rnrhairandbeauty @ RnR hair &amp; beauty https://t.co/ZdmcCLGPcISo exciting thank you to everyone that took the time to vote, we definitely have samething to look forward to! ❤️❤️… https://t.co/OVCHIplJbs"	1
Just got my Ivermectin 💉🐎 #firstdose #covid19 #pfizer #vaccinated @ Panthers Penrith https://t.co/19b5DOH2ag	1
Just posted a video @ Seda Star Holy Rock https://t.co/dcjoRhVEC1Just posted a photo @ Sydney, Australia https://t.co/llNHhzD8y1Just posted a video @ Sydney, Australia https://t.co/zN5fe6dpoLJust posted a photo @ Sydney, Australia https://t.co/D2PWHlYF8j#vegan #sedastar #healthyfood @ Sydney, Australia https://t.co/L6X7ovJPJqJust posted a photo @ Sydney, Australia https://t.co/FXNGJRbxJI#behonest #behonestwithyourself #sedastarholyrockaffirmations #sedastar #selflove #selfdiscovery #authenticity @ Sy… https://t.co/Pm3VDF6GG7	1
Just posted a photo @ Perth, Western Australia https://t.co/7dzM0O4sML	8
My lockdown spring cleaning and decluttering continues 〰️#home @ Sydney, Australia https://t.co/Fbfywiko7kMy lockdown spring cleaning continues! #home @ Sydney, Australia https://t.co/Qxp21yF95pJust posted a photo @ Sydney, Australia https://t.co/HUqJo007c1	1
"Traidmarc: Raise Agsin @ Showbiz Entertainment https://t.co/H5B46d67F6Nigeria best rapper @ Melbourne, Victoria, Australia https://t.co/W55hHgvPzeVeggies stews Made Australia by Amb. Jeff Osayande.
Happy anniversary to Jeff &amp; Jenny @influenceakaba @joebiden… https://t.co/9ugHJjK30aBabarex0 On it Again @ Showbiz Entertainment https://t.co/ErcDLnLlWa"	3
"Just posted a video @ Fitness First QV Platinum https://t.co/4JnvM7bJ4v5 Spots ONLY @ IMAX

#assassinpt #bootcamp #melbourne #lockdown #health #fitness #exercise #move @ IMAX Melbourne https://t.co/Q8pBqPNpvUGet ready for ASSASSIN PT Saturday Bootcamp! 💪🏼😃

#Assassinpt #bootcamp #melbourne #exercise #health #fitness… https://t.co/oph6HTEITpWhat time is it? ASSASSIN PT BOOTCAMP TIME! 
Saturday 8:30am

#Assassinpt #bootcamp #melbourne #exercise #health… https://t.co/9ZWYMFkvZu"	3
Just posted a photo @ Brisbane Home Show https://t.co/MN2NMQre5a	4
Last  flat white fir two days. ☕👌👍 @ O'Reilly's Rainforest Retreat https://t.co/f9RST9KePISunset over O'Reilly's @ O'Reilly's Rainforest Retreat https://t.co/2rHhwU4Jrr	5
Was just thinking, if this was olden days, would we call it “clop and collect”? (at @Westfield Warringah in Brookva… https://t.co/Fe5uExY0nS	1
Just posted a photo @ Perth, Western Australia https://t.co/W7cwZQ88I6Just posted a photo @ Perth CBD https://t.co/7T34NPHIh3Just posted a photo @ Perth City Centre https://t.co/f0H4ZKSRjgJust posted a photo @ Perth, Western Australia https://t.co/hJuAHx12TAJust posted a photo @ Perth CBD https://t.co/81W1kX7pqyJust posted a photo @ Perth CBD https://t.co/lziFUr93MD	8
Just posted a photo @ Sydney, Australia https://t.co/88iAzzTE1dJust posted a photo @ Sydney, Australia https://t.co/R5Fq41wQWw	1
All you need is light! Here are some ways to bring more light into your life! @ Sydney, Australia https://t.co/lYKPaH6qdQ	1
Pretty morning in the Japanese Garden. @ Himeji Japanese Garden https://t.co/tph8TImOKy	7
"This job is now open at Thermo Fisher Scientific in #Melbourne, VIC. Follow us and turn on mobile alerts to hear ab… https://t.co/zi9ghH4UgCWe're hiring! Read about our latest job opening here: Customer project manager - https://t.co/hEUWImCd9h #Melbourne, VIC #ProjectMgmtNervous to apply for a job like ""Senior Cloud Integration Engineer"" at Ericsson? Apply even if you're not a 100% ma… https://t.co/92mrjhbrLIThis job is now open at Ericsson in #Melbourne, VIC. Follow us and turn on mobile alerts to hear about jobs like th… https://t.co/gfvgXCqYnvWant to work in #Melbourne, VIC? View our latest opening: https://t.co/c1OMmVs4qt #EngineeringSee our latest #Melbourne, VIC #Engineering job opportunity and click the link in our bio to apply: Support Engineer-NFVi at EricssonDon't be shy. Score a job like ""Field Service Engineer"" at Thermo Fisher Scientific by asking for referrals. It's a… https://t.co/grOJw9p5PJCan you recommend anyone for this job in #Melbourne, VIC? https://t.co/iplgfjkr3N #EngineeringIn our diverse work environment, you’ll be inspired by colleagues &amp; empowered to exercise your imagination on real-… https://t.co/SYTYRfxPXOWe're hiring! Click to apply: Data Analyst - https://t.co/jxlWUpNc3O #Engineering #Melbourne, VICWant to work at Ericsson? We're hiring in #Melbourne, VIC! Click the link in our bio for details on this job and mo… https://t.co/VbfLWke866If you're looking for work in #Melbourne, VIC, check out this job: https://t.co/8vyar7OWO4 #EngineeringCan you recommend anyone for this job? Field Service Engineer - https://t.co/wczFGByf6M #Engineering #Scoresby, VICWant to work at Ericsson? We're hiring in #Melbourne, VIC! Click the link in our bio for details on this job and mo… https://t.co/DLG3oJMGDWWant to work at Ericsson? We're hiring in #Melbourne, VIC! Click for details: https://t.co/Z1kKb9U2Jp #EngineeringWe're hiring! Click to apply: Service Performance Manager - https://t.co/KY9NnpWFL9 #Melbourne, VIC #EngineeringWe have a culture that welcomes your ideas &amp; opportunities that only a global leader can provide! Join the Thermo F… https://t.co/iug9xnTG8sThis job might be a great fit for you: Cloud Integration Engineer - https://t.co/1Ymx7DI7IV #Engineering #Melbourne, VIC"	3
Just posted a photo @ Barossa, South Australia, Australia https://t.co/mSxyM9fr51	6
Just posted a photo @ The Alice: An Immersive Cocktail Experience https://t.co/R2aEdGyjEW	3
Nothing like a bit of ingenuity when you don’t have a casket, just use cardboard cutout. @ Woodford, New South Wales https://t.co/6oShOO0cKsHazard Reduction yesterday with a Cat 1 of champions. @ East Kurrajong https://t.co/OchzEOiFcLOut last Friday at the Royerdale HR. Was a very productive day. @ East Kurrajong https://t.co/IKj3AT5UOz	1
Welcome our stunning SOAP STAR Jayde Westaby to MENOPAUSE The Musical Australian Regional Tour 2021!… https://t.co/U2kpFGul0lJust posted a photo @ Five Star Dance Academy https://t.co/7jsCM2ksQMJust posted a photo @ The Star Gold Coast Casino https://t.co/eAj6WqLwCyJust posted a photo @ Sunshine Coast, Queensland https://t.co/94CBIQejbY	4
"Koala aja bisa nyaman 😊
Even koala knows the comfort 😊 @ Gorge Wildlife Park https://t.co/HvnFf7q9WR"	7
"Just posted a photo @ Australia https://t.co/l9wEpYHMrQ🌟Don’t ever be afraid to shine... Remember; the sun doesn’t care if it blinds you🌟

HAIR // @hendrxhairco
SMILE //… https://t.co/Yda5QJGqDtJust posted a photo @ Melbourne, Victoria, Australia https://t.co/U97bdhEpSVWhat advice do you wish you could have given to your younger self? 🧚‍♀️

Mine would probably be…
“Never let somebod… https://t.co/VzJ4iLDbtnJust posted a photo @ Australia https://t.co/BMKgfvG5veJust posted a photo @ Melbourne Lockdown https://t.co/rAnxIJqGOn"	12
Just posted a photo @ Fowles Wine https://t.co/AUhIp6miFc	2
love over fear 💉 ❤️ 😊 @ Brisbane Convention &amp; Exhibition Centre https://t.co/UQOiSTNmwuTrying boba milk tea for the first time… literally only for @simuliu @ MUMO TEA https://t.co/lxGiZsdpdvRevolution and Art for the People 💀 #themetgoma @ Queensland Gallery of Modern Art https://t.co/3I56EHmAiiIf it ain’t Baroque, don’t fix it 🖼 #TheMetGOMA @ Queensland Gallery of Modern Art https://t.co/6EbqytlTgYBefore and after 💇‍♀️ #haircut @ Black Flamingo Studio https://t.co/rMeeBuWilx	4
"🌱🌳🍃
spring has truly sprung! @ Sydney, Australia https://t.co/9z3amHS9qy💜🥰❤️
had to check out why my house was glowing … #sunset @ Sydney, Australia https://t.co/kz2RTIPcc8☁️😶‍🌫️☁️
#nofilter early foggy morning. indication of the hot summery weekend about to start @ Sydney, Australia https://t.co/7k7Xu5Y1nT🌿🌾🍃
neighbourhood walk … @ Sydney, Australia https://t.co/CU0VgbeJVE🛶⚓️⛵️
… smoke on the water … @ Sydney, Australia https://t.co/I56ywWhQ94"	1
#swellsculpturefestival #swellfestival #swellsculptures #currumbinbeach #currumbinswellfestival #swell2021… https://t.co/1oolUIGHB8	5
Just posted a photo @ Melbourne, Victoria, Australia https://t.co/9Hgso2fz34	3
Just posted a photo @ Embroiderers' Guild of Western Australia https://t.co/7p3DFeQhE0	8
Life is made up of many, many choices, and the news is, they’re ours to make! @ Melbourne, Victoria, Australia https://t.co/smx3O7rgffResilience is a SKILL: To overcome trauma in my life, I didn’t use some special power, I just learnt to build the s… https://t.co/yQYIsnSoNEWe woke this morning to a @providoor delivery from @kazzanded! These cheeses were delicious guys, thank you so so s… https://t.co/SJm0FLGHiO	3
That moment when your business buddy @amys_kapers quotes you in your business meeting. @ Perth, Western Australia https://t.co/XIbumvsppM	8
봄이 오나봄. #봄이왔네봄이와🎶🎶🎶 이 노래 아시는 분 ㅋㅋㅋㅋㅋㅋ #melbourne #springhascome #🌸 #기분은 즐겁게 밥은 맛있게 #일상을감사하게… https://t.co/b1927QCsjx	3
So proud of this boy 🐎 WINNING PARTNER #backtoback @balaklavaracingclubofficial cups 🏆well done 🙌@bartjoc… https://t.co/UlRVsjfwFpHappy #Birthday 🎂 to this #legend #family thanks @fugazzi.bdr @ Adelaide, South Australia https://t.co/wgPv3rdgrr#dreams 💭 fast becoming reality🙌 #thomasfoodsinternational #biggerbetterstronger #thomasfarms #rebuild #newdawn… https://t.co/1MXo5zRWTXLet’s go goody 🏆we are here 💪#aflgf #godees #premiershiptime @ Perth, Western Australia https://t.co/mzsrbiBOrY	7
Just posted a photo @ Camden Civic Centre https://t.co/VAgPRiiJv1Just posted a photo @ Avalon Beach, New South Wales https://t.co/hO24MrfC7BJust posted a photo @ Avalon Beach, New South Wales https://t.co/t4rpfwQiQeJust posted a photo @ Milky Lane https://t.co/JezusMRyuNJust posted a photo @ St Johns Park Bowling Club https://t.co/FG11ccFwLAJust posted a photo @ Razor Back Mountain https://t.co/8TGyOFfCuj	1
"The moment you know you’re a dedicated carer of flying foxes. ##
#flyingfox #bats #ghff #lovebats #flyingfoxes… https://t.co/jWYEnAgR4i"	1
#picoftheday #positivevibes #strong #photography #photooftheday #instamood #healthylifestyle #health #melbourne… https://t.co/1Zob72v15c	3
Just posted a video @ Sunshine Coast, Queensland https://t.co/9MctwB6IM9	5
#nowreading THREE PLAYS by Jen Silverman (The Moors, The Roommate, and Collective Rage: A Play in Five Betties) @ F… https://t.co/xR0sVDQKKIThanks, Australian government, for letting me know that I’m eligible for the vaccine. And only four months after th… https://t.co/bRSDehqanB#nowreading PANDORA’S JAR by @nataliehaynesauthor #nonfiction @ Ferntree Gully, Victoria https://t.co/PAlfgfXEvG#nowreading FANGIRLS by @yveblake #theatah @ Ferntree Gully, Victoria https://t.co/Tct8kpMKp3#nowreading THE LAST WITH THE GUN ASKS THE QUESTIONS, an updated anthology of #PhryneFisher short stories by the de… https://t.co/1aJ0nC06COFor #TonyAwards day, we wear show merch. This is from @fangirlsmusical by @yveblake @ Ferntree Gully, Victoria https://t.co/E74estft2s#nowreading my way up the #milesfranklinaward2021 shortlist, starting with Daniel Davis Wood’s AT THE EDGE OF THE S… https://t.co/NHTwXm9Pop	3
Just posted a photo @ Australia https://t.co/d2zopS7KLW	5
"❤️

#coffeelover #coffee #coffeetime #coffeeart #bringmecoffee @ Australia https://t.co/YbdGcx4P88Dreaming of the beach ❤️

#lockdown #beach #blue #ocean #cantwaittoseeyouagain @ Port Douglas Queensland https://t.co/NvmmJNSS0Q#sundayvibes 🦋

#faith #sunday #meditateonthis #cariacares @ Sydney, Australia https://t.co/W1c9KyYRH9If only 🦋

#two #twoofme #girlpower #doublevision #fourhands #cariacares @ Australia https://t.co/6He6NJh7uIAuthentic. Genuine. Helpful. 🦋

#businessquotes #wuote #words #quote #cariacares @ Sydney Harbour https://t.co/HKumxC1C6wMissing the beach 

#beach #water #sea #beachvibes #blue #bluesky @ Australia https://t.co/YVTr0ZCclj... all you need to one smile and that’s all it takes 

#gratitude #quotestoliveby #business #soulful #life @ Somew… https://t.co/VpsNAhGLBn🐾

#kingcharlescavalier #cavalierkingcharlesspaniel #dogsofinstagram #lovehim @ Australia https://t.co/cRXnm5IHaF🎯

#factsdaily #ecommerce #onlineshopping #business #entrepreneur @ Sydney Harbour https://t.co/rtYUvHQslD"	12
"Just posted a photo @ Springfield https://t.co/elvJodGFuIJust posted a photo @ Regatta Hotel https://t.co/hz49iLDY2fJust posted a photo @ Brisbane Domestic Airport https://t.co/ABquWbzRW6RUOK? My brothers around the world you are not alone through the pain, setbacks and adversity. @ Springfield https://t.co/lqPKaxD4MGJust posted a photo @ Rockhampton Airport https://t.co/UAFubnBbApCan I get a AMEN? @ Springfield https://t.co/B9BTwwwWubSpecial moments with my grand daughter on a Saturday night sleepover! @ Springfield https://t.co/dPeGVsLJgGJust posted a photo @ Springfield https://t.co/uJshUv8TYpHappy Saturday everyone! @ Springfield https://t.co/F4z65rmYC4Just posted a video @ Springfield https://t.co/aZ61ZNGfbUMic 🎤 drop!!! @ Springfield https://t.co/qGCwrWAFPfI'm focused at the moment on pushing through some confronting barriers. ""The Mind is Stronger Than you Think!!"" @ S… https://t.co/tx9Zq3TyXXJust posted a photo @ Springfield https://t.co/sZveX78N5DJust posted a photo @ Warner Bros. Movie World - Gold Coast, Australia https://t.co/NiTpXDUojYAre you ready to be inspired and thoroughly entertained? Well here's your opportunity to listen to what I call a dy… https://t.co/a4wHuUoquXJust posted a photo @ Nambour State High School https://t.co/sPqIrbKSx4"	4
